"ID","name","versionNumber","contentType","dataFileSizeBytes","createdBy","createdOn","modifiedBy","modifiedOn","parentId","synapseURL","dataFileMD5Hex","dataType"
"syn40402326","1650250979035-recording-1.wav","1","audio/x-wav","40650","3428786","1666070289364","3428786","1666070290171","syn40358494","https://www.synapse.org/#!Synapse:syn40402326.1","8364aa0506537999255e0f7a638369d5","wav"
"syn40403352","1655257745929-recording-1.wav","1","audio/x-wav","40650","3428786","1666070674664","3428786","1666070675228","syn40358494","https://www.synapse.org/#!Synapse:syn40403352.1","580910b7efed2ffeada3eeae5edaa450","wav"
"syn40403415","1655343396669-recording-1.wav","1","audio/x-wav","40650","3428786","1666070697871","3428786","1666070698580","syn40358494","https://www.synapse.org/#!Synapse:syn40403415.1","0d32475fcb909174daf5f2d49fe6b07e","wav"
"syn40403673","1655948366506-recording-1.wav","1","audio/x-wav","40650","3428786","1666070795553","3428786","1666070796047","syn40358494","https://www.synapse.org/#!Synapse:syn40403673.1","fc24d9329c6457c4448734d3e7f81c5a","wav"
"syn40398979","1631757520959-recording-1.wav","1","audio/x-wav","40650","3428786","1666068729737","3428786","1666068730463","syn40358494","https://www.synapse.org/#!Synapse:syn40398979.1","9e6e388f108f8fe10d1b5dc4294445e2","wav"
"syn40399272","1633398572047-recording-1.wav","1","audio/x-wav","40650","3428786","1666068873896","3428786","1666068874616","syn40358494","https://www.synapse.org/#!Synapse:syn40399272.1","889ca7e3998c4f5dab995b9787b606c4","wav"
"syn40399368","1633488342609-recording-1.wav","1","audio/x-wav","40650","3428786","1666068922506","3428786","1666068922975","syn40358494","https://www.synapse.org/#!Synapse:syn40399368.1","647a09b5c91ab964126e3b48f3179455","wav"
"syn40419798","1651217978285-recording-1.wav","1","audio/x-wav","44066","3428786","1666076893437","3428786","1666076894456","syn40358494","https://www.synapse.org/#!Synapse:syn40419798.1","5317bb6795371b01d3d304d6d04a9815","wav"
"syn40419813","1651218118364-recording-1.wav","1","audio/x-wav","44066","3428786","1666076899009","3428786","1666076899491","syn40358494","https://www.synapse.org/#!Synapse:syn40419813.1","57aa09f5e9bebb89a9c5b7620c3aeb1c","wav"
"syn40420154","1650522305492-recording-1.wav","1","audio/x-wav","44066","3428786","1666077026561","3428786","1666077027351","syn40358494","https://www.synapse.org/#!Synapse:syn40420154.1","3393d653fb3113c356a1b04dfb6da35a","wav"
"syn40420738","1652953510988-recording-1.wav","1","audio/x-wav","44066","3428786","1666077246293","3428786","1666077246856","syn40358494","https://www.synapse.org/#!Synapse:syn40420738.1","9d92b95d0a7879602d1064f394181aaa","wav"
"syn40421055","1654507197875-recording-1.wav","1","audio/x-wav","44066","3428786","1666077365209","3428786","1666077365828","syn40358494","https://www.synapse.org/#!Synapse:syn40421055.1","a4dfae9ef4e57f87ce862231d72c10a5","wav"
"syn40421505","1656483904704-recording-1.wav","1","audio/x-wav","44066","3428786","1666077536575","3428786","1666077537314","syn40358494","https://www.synapse.org/#!Synapse:syn40421505.1","a5dc1da0a64dc2d52d97df21284c6cb4","wav"
"syn40421629","1656574084839-recording-1.wav","1","audio/x-wav","44066","3428786","1666077583457","3428786","1666077584281","syn40358494","https://www.synapse.org/#!Synapse:syn40421629.1","f612c0999895ef91357a781f9c3842bf","wav"
"syn40421683","1657004886874-recording-1.wav","1","audio/x-wav","44066","3428786","1666077604406","3428786","1666077605262","syn40358494","https://www.synapse.org/#!Synapse:syn40421683.1","7bb34cba99a2d82ae41e5e2e198e0424","wav"
"syn40421769","1657787110112-recording-1.wav","1","audio/x-wav","44066","3428786","1666077637608","3428786","1666077638402","syn40358494","https://www.synapse.org/#!Synapse:syn40421769.1","205013cd8a98e058e616cb850fa7b044","wav"
"syn40421974","1658136518772-recording-1.wav","1","audio/x-wav","44066","3428786","1666077717079","3428786","1666077717710","syn40358494","https://www.synapse.org/#!Synapse:syn40421974.1","1c621edf6acefcdc08a6f548e03ffcd1","wav"
"syn40422038","1658214040265-recording-1.wav","1","audio/x-wav","44066","3428786","1666077742113","3428786","1666077742628","syn40358494","https://www.synapse.org/#!Synapse:syn40422038.1","51feaf3551021f6ede30d5483c864b7d","wav"
"syn40422173","1658817864378-recording-1.wav","1","audio/x-wav","44066","3428786","1666077793629","3428786","1666077794490","syn40358494","https://www.synapse.org/#!Synapse:syn40422173.1","9a78420d5235f95c84143e082936930e","wav"
"syn40422468","1634715595313-recording-1.wav","1","audio/x-wav","44066","3428786","1666077907699","3428786","1666077908659","syn40358494","https://www.synapse.org/#!Synapse:syn40422468.1","5d230ca117e2567d7ee690816e14840d","wav"
"syn40410329","1634561844323-recording-1.wav","1","audio/x-wav","44066","3428786","1666073319434","3428786","1666073320991","syn40358494","https://www.synapse.org/#!Synapse:syn40410329.1","2400b07c2f473f2440f53a228ee542fc","wav"
"syn40412206","1647507634972-recording-1.wav","1","audio/x-wav","44066","3428786","1666074032154","3428786","1666074032917","syn40358494","https://www.synapse.org/#!Synapse:syn40412206.1","fddea51ab463e199197c5bda9e045d6a","wav"
"syn40412506","1648034203750-recording-1.wav","1","audio/x-wav","44066","3428786","1666074145727","3428786","1666074146468","syn40358494","https://www.synapse.org/#!Synapse:syn40412506.1","f9e5266b5ca9716551cf27c6e3e82919","wav"
"syn40414482","1653918205885-recording-1.wav","1","audio/x-wav","44066","3428786","1666074891747","3428786","1666074892375","syn40358494","https://www.synapse.org/#!Synapse:syn40414482.1","a0641e131c3fe737836a48ce672367db","wav"
"syn40414663","1654160265329-recording-1.wav","1","audio/x-wav","44066","3428786","1666074959130","3428786","1666074959876","syn40358494","https://www.synapse.org/#!Synapse:syn40414663.1","b1ea4aed79b90bb417966e0da58fbf73","wav"
"syn40415381","1632368468181-recording-1.wav","1","audio/x-wav","44066","3428786","1666075229722","3428786","1666075230379","syn40358494","https://www.synapse.org/#!Synapse:syn40415381.1","1c30fa97c776900a87902d17f08517d5","wav"
"syn40415759","1638263277071-recording-1.wav","1","audio/x-wav","44066","3428786","1666075371977","3428786","1666075372649","syn40358494","https://www.synapse.org/#!Synapse:syn40415759.1","74678c938ff354b041479869b7f7d756","wav"
"syn40417194","1646107994021-recording-1.wav","1","audio/x-wav","44066","3428786","1666075915935","3428786","1666075916552","syn40358494","https://www.synapse.org/#!Synapse:syn40417194.1","51765217a2dbee369d51776294151b00","wav"
"syn40417204","1646108104097-recording-1.wav","1","audio/x-wav","44066","3428786","1666075919741","3428786","1666075920454","syn40358494","https://www.synapse.org/#!Synapse:syn40417204.1","02eade54e46050640dfc96ea96406c12","wav"
"syn40404919","1643705464322-recording-1.wav","1","audio/x-wav","44066","3428786","1666071268109","3428786","1666071268922","syn40358494","https://www.synapse.org/#!Synapse:syn40404919.1","902952f3aea43ad52f6e3cd284039811","wav"
"syn40405602","1649231280271-recording-1.wav","1","audio/x-wav","44066","3428786","1666071527369","3428786","1666071528051","syn40358494","https://www.synapse.org/#!Synapse:syn40405602.1","3908bc3fe7fe6f10a8ded1461c1bfc8a","wav"
"syn40405844","1647428256573-recording-1.wav","1","audio/x-wav","44066","3428786","1666071619653","3428786","1666071620287","syn40358494","https://www.synapse.org/#!Synapse:syn40405844.1","e07841382dfdbd1cfa8e676e696fe572","wav"
"syn40407467","1655719005995-recording-1.wav","1","audio/x-wav","44066","3428786","1666072237848","3428786","1666072238808","syn40358494","https://www.synapse.org/#!Synapse:syn40407467.1","0280af664c7298f5f879c8b29ee6deda","wav"
"syn40403882","1656471176164-recording-1.wav","1","audio/x-wav","44178","3428786","1666070873977","3428786","1666070874709","syn40358494","https://www.synapse.org/#!Synapse:syn40403882.1","a4711725f6b7a42a2b20cf5863976d72","wav"
"syn40403886","1656471176884-recording-1.wav","1","audio/x-wav","44178","3428786","1666070875304","3428786","1666070875981","syn40358494","https://www.synapse.org/#!Synapse:syn40403886.1","f827b436e7db28d4536f376b8d3b7fca","wav"
"syn40403889","1656471199126-recording-1.wav","1","audio/x-wav","44178","3428786","1666070876566","3428786","1666070877131","syn40358494","https://www.synapse.org/#!Synapse:syn40403889.1","309a7b4dc579fa4a51d31550f0285d80","wav"
"syn40403892","1656554080417-recording-1.wav","1","audio/x-wav","44178","3428786","1666070877703","3428786","1666070878270","syn40358494","https://www.synapse.org/#!Synapse:syn40403892.1","4c499dbe65ba8db9ae8f305bd9d331e7","wav"
"syn40403896","1656554081097-recording-1.wav","1","audio/x-wav","44178","3428786","1666070879030","3428786","1666070879760","syn40358494","https://www.synapse.org/#!Synapse:syn40403896.1","417e64b2084810060dfd9e6a87e2d6d0","wav"
"syn40403899","1656554081617-recording-1.wav","1","audio/x-wav","44178","3428786","1666070880336","3428786","1666070881060","syn40358494","https://www.synapse.org/#!Synapse:syn40403899.1","4f31c313811b9b1f122c7d86fceae7e1","wav"
"syn40403903","1656554083177-recording-1.wav","1","audio/x-wav","44178","3428786","1666070881673","3428786","1666070882305","syn40358494","https://www.synapse.org/#!Synapse:syn40403903.1","56de2640a2a0cf4203b4b771fe225340","wav"
"syn40403909","1656554148280-recording-1.wav","1","audio/x-wav","44178","3428786","1666070884442","3428786","1666070885125","syn40358494","https://www.synapse.org/#!Synapse:syn40403909.1","18a19a9c104463300b68400eb3df5757","wav"
"syn40403914","1656554148920-recording-1.wav","1","audio/x-wav","44178","3428786","1666070885752","3428786","1666070886664","syn40358494","https://www.synapse.org/#!Synapse:syn40403914.1","b76844efe0e40b4439e614b83aeb3fe0","wav"
"syn40403917","1656554149400-recording-1.wav","1","audio/x-wav","44178","3428786","1666070887209","3428786","1666070888034","syn40358494","https://www.synapse.org/#!Synapse:syn40403917.1","1b1a2f41463468f4e8fe7a4d157e8ff9","wav"
"syn40403924","1656554170156-recording-1.wav","1","audio/x-wav","44178","3428786","1666070889950","3428786","1666070890703","syn40358494","https://www.synapse.org/#!Synapse:syn40403924.1","ca90aaaac440a73bcb53c8b36c42327e","wav"
"syn40403928","1656554170916-recording-1.wav","1","audio/x-wav","44178","3428786","1666070891183","3428786","1666070891960","syn40358494","https://www.synapse.org/#!Synapse:syn40403928.1","7b47ab2b3ac93da287987f5f0d0ba038","wav"
"syn40403932","1656554171476-recording-1.wav","1","audio/x-wav","44178","3428786","1666070892585","3428786","1666070893144","syn40358494","https://www.synapse.org/#!Synapse:syn40403932.1","c3a1c54c9f0dff329c3cfa751ee299a1","wav"
"syn40403936","1656554213810-recording-1.wav","1","audio/x-wav","44178","3428786","1666070893834","3428786","1666070894611","syn40358494","https://www.synapse.org/#!Synapse:syn40403936.1","7f4f4a91c08ac9e2641393575ee09133","wav"
"syn40403939","1656554214450-recording-1.wav","1","audio/x-wav","44178","3428786","1666070895120","3428786","1666070895922","syn40358494","https://www.synapse.org/#!Synapse:syn40403939.1","07bddea8c352e77420ddbe22225ea90d","wav"
"syn40403943","1656554292462-recording-1.wav","1","audio/x-wav","44178","3428786","1666070896450","3428786","1666070897145","syn40358494","https://www.synapse.org/#!Synapse:syn40403943.1","248473de9cc3d69d1915325a5852986e","wav"
"syn40403946","1656554757193-recording-1.wav","1","audio/x-wav","44178","3428786","1666070897672","3428786","1666070898182","syn40358494","https://www.synapse.org/#!Synapse:syn40403946.1","5d0f6c9f4ccfa4f7bb1311c783c9f157","wav"
"syn40403949","1656554775047-recording-1.wav","1","audio/x-wav","44178","3428786","1666070898873","3428786","1666070899502","syn40358494","https://www.synapse.org/#!Synapse:syn40403949.1","d85ae691dba5f544d88b0f3fe6f7afd9","wav"
"syn40403953","1656554799471-recording-1.wav","1","audio/x-wav","44178","3428786","1666070900102","3428786","1666070900811","syn40358494","https://www.synapse.org/#!Synapse:syn40403953.1","55fd13cee2c43f08a30092e7cf70fc62","wav"
"syn40403956","1656554799871-recording-1.wav","1","audio/x-wav","44178","3428786","1666070901331","3428786","1666070902099","syn40358494","https://www.synapse.org/#!Synapse:syn40403956.1","441caedbacfe2621b0936b6a1356bf8a","wav"
"syn40403960","1656554817988-recording-1.wav","1","audio/x-wav","44178","3428786","1666070902714","3428786","1666070903222","syn40358494","https://www.synapse.org/#!Synapse:syn40403960.1","34ba741ac054bdb2149660049889b270","wav"
"syn40403963","1656554818388-recording-1.wav","1","audio/x-wav","44178","3428786","1666070903884","3428786","1666070904645","syn40358494","https://www.synapse.org/#!Synapse:syn40403963.1","5136da4d018c86b87a4834786c76f0fa","wav"
"syn40403967","1656554819788-recording-1.wav","1","audio/x-wav","44178","3428786","1666070905163","3428786","1666070905832","syn40358494","https://www.synapse.org/#!Synapse:syn40403967.1","4d925aa1903f164f585f10fa6399463f","wav"
"syn40403970","1656554837654-recording-1.wav","1","audio/x-wav","44178","3428786","1666070906379","3428786","1666070907180","syn40358494","https://www.synapse.org/#!Synapse:syn40403970.1","4e1747d437b0f0c79dc82a61d9ac863d","wav"
"syn40403973","1656554838854-recording-1.wav","1","audio/x-wav","44178","3428786","1666070907718","3428786","1666070908207","syn40358494","https://www.synapse.org/#!Synapse:syn40403973.1","a2e8f1e388bcd8062169edcc9cae2155","wav"
"syn40403977","1631181761660-recording-1.wav","1","audio/x-wav","44178","3428786","1666070908815","3428786","1666070909675","syn40358494","https://www.synapse.org/#!Synapse:syn40403977.1","10eb1c3c07020d0dd361ee22e28c91f6","wav"
"syn40403980","1631181869803-recording-1.wav","1","audio/x-wav","44178","3428786","1666070910201","3428786","1666070910980","syn40358494","https://www.synapse.org/#!Synapse:syn40403980.1","42414b21f01cbc2ad0ee0b87732bfb15","wav"
"syn40403984","1631181902770-recording-1.wav","1","audio/x-wav","44178","3428786","1666070911538","3428786","1666070912069","syn40358494","https://www.synapse.org/#!Synapse:syn40403984.1","9a570f8679dddfab68a9f8eeaf998aa0","wav"
"syn40403986","1637141305326-recording-1.wav","1","audio/x-wav","44178","3428786","1666070912636","3428786","1666070913118","syn40358494","https://www.synapse.org/#!Synapse:syn40403986.1","85e4f7c9e19bc8a29db2a5519ef901ef","wav"
"syn40403989","1637141338279-recording-1.wav","1","audio/x-wav","44178","3428786","1666070913595","3428786","1666070914132","syn40358494","https://www.synapse.org/#!Synapse:syn40403989.1","95d8e65d4779774d99d2429b5cd86f3c","wav"
"syn40403992","1637141365056-recording-1.wav","1","audio/x-wav","44178","3428786","1666070914675","3428786","1666070915366","syn40358494","https://www.synapse.org/#!Synapse:syn40403992.1","28dce0a3252d3b0da3a695a26cf616b0","wav"
"syn40403996","1637141404747-recording-1.wav","1","audio/x-wav","44178","3428786","1666070916059","3428786","1666070916777","syn40358494","https://www.synapse.org/#!Synapse:syn40403996.1","aa07e055d5832124c31ebf760a9265d0","wav"
"syn40403998","1637141424149-recording-1.wav","1","audio/x-wav","44178","3428786","1666070917311","3428786","1666070917933","syn40358494","https://www.synapse.org/#!Synapse:syn40403998.1","f8e65f42eb2d7e9cb17fb9d5a848b8ee","wav"
"syn40404002","1632824857810-recording-1.wav","1","audio/x-wav","44178","3428786","1666070918528","3428786","1666070919130","syn40358494","https://www.synapse.org/#!Synapse:syn40404002.1","497a19cdd8dd328d55bd78266f9259f5","wav"
"syn40404005","1632824876513-recording-1.wav","1","audio/x-wav","44178","3428786","1666070919649","3428786","1666070920151","syn40358494","https://www.synapse.org/#!Synapse:syn40404005.1","f571334217336a8656b376579c42e311","wav"
"syn40404008","1632824891064-recording-1.wav","1","audio/x-wav","44178","3428786","1666070920653","3428786","1666070921176","syn40358494","https://www.synapse.org/#!Synapse:syn40404008.1","2b434fbc4b07ec00eac911e120f0f512","wav"
"syn40404012","1634632392726-recording-1.wav","1","audio/x-wav","44178","3428786","1666070921763","3428786","1666070922384","syn40358494","https://www.synapse.org/#!Synapse:syn40404012.1","6ec6684751d71297ae5833636185076b","wav"
"syn40404015","1634632393326-recording-1.wav","1","audio/x-wav","44178","3428786","1666070923023","3428786","1666070923801","syn40358494","https://www.synapse.org/#!Synapse:syn40404015.1","3b4bae87210e5ec4f422950ca3a8ff7d","wav"
"syn40404019","1634632394846-recording-1.wav","1","audio/x-wav","44178","3428786","1666070924303","3428786","1666070924981","syn40358494","https://www.synapse.org/#!Synapse:syn40404019.1","71e7c212a188d78dce5e59c59e60e5b2","wav"
